wallet_address,risk_score,risk_category,first_seen_date,total_transaction_count,known_entity,sanctioned_flag,score_date
Lxo4suOyPwSH7dv4ZGGhKPHaRY3Cdb7zTh,2,low,2024-01-13,9,,False,2025-03-14
0xGfe4gd8Ll2EZyo7OgoY0XM2P5p4PtwwrTcSPviXv,19,low,2023-04-03,23,,False,2025-03-14
3ei9DMgQvvBqIaKc490DWwaUfQgU8QOUu6,24,low,2022-03-23,102,,False,2025-03-14
1BjFkxcziTl4zbxGAwsSLyE8iMqT0ieJyG,6,low,2021-07-16,11,,False,2025-03-14
LSpupDpPPwFNtcBay1h9oPxiGOYVor00CM,9,low,2021-12-29,1277,Coinbase Hot Wallet,False,2025-03-14
3ugNcLyACOX1uMpY0TQMiC1rQr5R9pgYMV,19,low,2023-03-26,156,,False,2025-03-14
MMy2UYqkRuFzTyHnV9dX0PaiG3rtXuQjWx,9,low,2024-05-04,71,Kraken,False,2025-03-14
bc193RAW84wv3hOuqSS37dAkXca4rcSv1zWX0X6BQh,31,medium,2021-03-07,8,Coinbase Hot Wallet,False,2025-03-14
1SbchNomMdFp3kYnQ8AOvdpy3EvbqOu236,18,low,2022-11-06,59,,False,2025-03-14
1xxL9gSRSYznBxm2RhBIUbfkRReY6MqCY5,30,medium,2021-02-28,12,,False,2025-03-14
3tqFBSugS0FZ1O0yJqNaSkPIxiRsnv5Mhu,15,low,2022-07-27,39,,False,2025-03-14
0xFnMeoaBqobpjJekAWbXJyPzBLHlSPfK3CQ0XRFX2,38,medium,2021-12-08,159,Coinbase Hot Wallet,False,2025-03-14
0xjrrODX9TE4UIwxLlkoOT6A6udFK4LAiq3Gghe0ta,1,low,2022-11-08,11,,False,2025-03-14
0xLdJEHHyEfsCyR20Xod43f5GIdI2cIL6KdHkXdko9,0,low,2021-03-15,219,Coinbase Hot Wallet,False,2025-03-14
0x7YsaNGWRBGNK64Hs91OQGQbLyFMFNcKDHy0v8NfB,16,low,2021-12-20,29,,False,2025-03-14
0x2kVyrc2LKAhQuYlyERDUFKOLvtmfnQERX3Rxo9T2,43,medium,2023-10-08,34,Coinbase Hot Wallet,False,2025-03-14
ltc1yGheT3EESV9xDv0jr8XYD9Mxty7fNl9DNp2YPwI,4,low,2021-09-07,1963,,False,2025-03-14
0xqq6GYFOqjkd91KQ41pHrg1PWGlE8n7eBcCQGIlFN,32,medium,2024-12-20,40,,False,2025-03-14
bc1uLkOlEG082QBApkfYTFXVeaKyQGUsTpRTWwxbT0,17,low,2022-05-26,1,,False,2025-03-14
3Owj13NN3rOlmrlksKhi0hqc88CpgtxJNm,18,low,2024-01-24,1,,False,2025-03-14
LN0GhUjh4x502vzzuHnZ9mXOFbu8ygX1pX,11,low,2023-04-09,281,Coinbase Hot Wallet,False,2025-03-14
0xCZfxOMOnnUXVcs3USeSRjO9ECmpfUvoaNrct85jd,45,medium,2021-08-09,2,Payment Processor,False,2025-03-14
1PJSbp0ks1bVEjU2dvDJClFMyUWGV1RUmG,23,low,2022-05-21,33,Kraken,False,2025-03-14
0xgPU4ZwkMZnMwEnzWhTb7XSp2G9LOh44sU1BjjH1u,23,low,2021-10-15,39,,False,2025-03-14
34g5U1BnRvAX6BmQmvp1lE5BPjH3RwD1TB,74,high,2022-12-05,34,Unknown,False,2025-03-14
3jJAegyxMZIH4XqItelZI3TmluObozuuUs,29,medium,2024-05-01,137,,False,2025-03-14
3iHUBVmMO9wYWcWhvYmPfd4nV6iiZPQqcC,22,low,2023-11-24,12,,False,2025-03-14
1w3tL2EMY7MnEFefpB7EmEBXHY82HEZp64,12,low,2021-11-25,117,,False,2025-03-14
0xjyd2e5R95Jp0w9jL3RBUQEP3Jo6NONcmtM3hcDtl,5,low,2024-09-26,85,,False,2025-03-14
MflTzGZln8qgHzRNuUIjmivlr9l2CpD1GU,15,low,2021-07-29,106,,False,2025-03-14
0xnG7ubXv7B3vFWyVHChREqywABCw9zOH2HipakRe4,34,medium,2022-07-23,184,,False,2025-03-14
0xkBb9zs3V1e3nbgAwDSvEgDI7phtC9Pl1QrZnN5ql,6,low,2023-03-25,158,,False,2025-03-14
0xlrj7FIuf0i6aQQS0tXVB6V6QQByTh0uauCd5NfEG,23,low,2023-01-22,25,,False,2025-03-14
3bQ6fFYQvkt6TyrCcHv2JgsGKmDY3swFxa,23,low,2023-12-09,129,,False,2025-03-14
0xaYv8TN9c7yOoD9t9oAg66iFCo32wsd9atEHJNZZA,2,low,2023-05-15,24,,False,2025-03-14
bc1Ackenx4EuGZowXJb5XMarKzEqBhA3S1ywWOKKfA,26,medium,2023-06-30,89,,False,2025-03-14
0xD84inVSUo6j536GJpngQFSOVS0u91DOCesS0oMRU,100,severe,2024-10-16,13,Mixer Service,True,2025-03-14
1UNtsfV3l0TLd7OaCkiFSKS51sIUjVVZLz,16,low,2024-07-22,18,,False,2025-03-14
bc1YSbXENOuwHZM1xLZmSnKAPbfbmB29QI0c5ZlalT,90,severe,2021-11-02,19,,False,2025-03-14
0x4n8t6bZkTTwx4OLdNTDryFhRgCJzdDEZ1fcV9YWq,15,low,2021-12-04,21,,False,2025-03-14
0x92iGjzRkGAxQIhkimmtrIY9GsEJ9xWvKvPmxOZwQ,10,low,2021-12-19,20,,False,2025-03-14
bc1n4slYLgsbm32LjRaeeHpXwnMOfqEVgaHT5GHiD4,9,low,2021-02-25,9,,False,2025-03-14
0xB67M3hXEHjsgN6txVegdVOI5WxuMmNu5t4EyK820,11,low,2024-11-15,3,,False,2025-03-14
17Zt6HDcEacdbC7tVSPuPZXFxokWKxwa3l,0,low,2022-06-15,19,,False,2025-03-14
3hCUIr3GcHYv5eq6zIkY4fV6EwIeWqPcTN,6,low,2023-01-26,4,Kraken,False,2025-03-14
0xEaESJwLxkXZczP8E1nvPNkG3rHLGettlfAhBeknH,5,low,2021-12-06,14,,False,2025-03-14
3k0A1tcTeiTeYEu2PHf5ocUbH8vDtwXjhD,5,low,2024-02-28,656,,False,2025-03-14
0xinn8ys9RzMMrgMidT4EksVsNyOghEo9I84670K3c,34,medium,2023-06-01,20,,False,2025-03-14
0x1ZVF69qSdeOeLR80wCsMsXPEORDMc6M9cMMxe8os,6,low,2023-07-01,53,,False,2025-03-14
0xGUj1uAGOSR6WcNNBuixHftDDTqfd7kqFaSjk8WQt,8,low,2021-04-26,36,,False,2025-03-14
bc1fl03Xqbi0Evv4WMjiUvtwFz27eMxShjTmjkoGsZ,72,high,2023-05-02,23,,False,2025-03-14
0xaiOLHlBZGPOe9Da3S7UmjRAlR1B6qQF8Vt5wwlEA,0,low,2022-02-18,26,,False,2025-03-14
0x6UD16ScZDjY3gTBXyLRkDmRquexqm647uPA3GFQn,23,low,2021-06-07,66,,False,2025-03-14
bc194Bt2fkX3i325m5VCC4nEhAiKPSP0kMycNimo2v,8,low,2024-06-26,46,,False,2025-03-14
0xZMLkXb2P2W3tuNwWdOwjyQ5pAcgsc4lxjpMbQspR,3,low,2024-12-13,166,Payment Processor,False,2025-03-14
1H9b4RV0oad4TfjqmZCKCqQkaGGGsSmHTl,19,low,2023-12-26,154,,False,2025-03-14
bc1Wp9giQGkIcFLaBqPPIIaR0P6cAPDZl6CuF915zG,7,low,2024-02-03,6,,False,2025-03-14
0xqNz9BataFkIQ8xY8T5ioWhwgi6c3BocH4I0ifi4S,11,low,2021-07-21,73,,False,2025-03-14
3WDrk7aojAwl9rBGdn8VCfaMpI2zmFsGby,22,low,2022-08-03,39,Major Exchange,False,2025-03-14
1qG041FEsdN9bm2SDOQR1RXV355pp8uq16,6,low,2022-09-08,122,Payment Processor,False,2025-03-14
0x831ll6vAT9LmGzSH93nUQnKgJYfXHb08VjxOUAbq,20,low,2024-12-21,82,,False,2025-03-14
0xrXFUvECVmigdCIKiiCzzbhWRT9KpfdruuhRN2c3U,2,low,2021-01-29,34,,False,2025-03-14
0xs3mc8nB4Btuc7AHWviJH6ivglHVWLlN4FFu3NgBx,67,high,2022-03-15,368,Mixer Service,False,2025-03-14
3oPL7a8yOV1VUaNSCjjl0IRDRG2VAPhOBD,9,low,2022-04-06,33,,False,2025-03-14
bc1wxs1F1bSvMi7qHeAHhEgd7ltmBKnhALcCpnIxHE,48,medium,2023-09-30,14,,False,2025-03-14
1Oy3pH6vCaqjujyNiGgLhZIcoEVMAGqW8d,58,high,2021-04-22,50,,False,2025-03-14
0xuWShRTCtUkMat6JpGkpPivzqnzG4fEFQsNOXZGfh,19,low,2021-06-07,2,,False,2025-03-14
0xHuJluUfO96L1ZbZTKKKMeHoJPjoWdszzdzBxB6Fh,90,severe,2022-01-07,26,,False,2025-03-14
bc17AEQS4GV8DgeuYaxO3nQ2srWfbsCBonwCiDUOAz,62,high,2021-12-18,181,High Risk Exchange,False,2025-03-14
0xwPu8CncOv2NGJkMFbE0kGU8yz7Nll3cP9dXuBvb5,18,low,2024-09-28,322,,False,2025-03-14
MJRP54PqlidgemOGHy0pX2rw4qwO537Q5G,39,medium,2024-05-05,191,,False,2025-03-14
0xx7FiuACp6GwbOE11WbnGQ7MJMUyXVohSSnWrV6a8,8,low,2023-02-21,26,,False,2025-03-14
0xUibEldhu7gJ17CrjGMSahUrKuhKtCZFQzIqljixe,5,low,2022-07-27,8,Coinbase Hot Wallet,False,2025-03-14
bc1QmHFCwFwXnzx3T4k143QUlZ9itzGpUqqWmXz4sG,18,low,2024-05-14,11,,False,2025-03-14
0xlP2dfGeynRspdcR7W7uCNNs8aEKziMFb1csZKJu2,8,low,2022-06-09,133,,False,2025-03-14
ltc1tYj83iJQhHzVieSAbxgVyRHBmSQ00LKxbp2f81o,71,high,2024-06-01,100,,False,2025-03-14
0x7yeXJv1Nq68ke3F4tMXQvYhrDiVVcPqyifWJevpl,18,low,2024-05-30,58,,False,2025-03-14
3AUvZSnnbepaYhASfmi163teMfhfK6hWua,42,medium,2024-04-18,95,,False,2025-03-14
0xPQngBl61vr7uih1ogTC7tP5CFVaJPtFO0vRAdKaO,11,low,2024-06-25,11,,False,2025-03-14
0x2M2FhW6ye3ooxpvdCeSRLJ7JWf9JIlPsil6HZna8,20,low,2022-03-17,195,,False,2025-03-14
Mqd0aF06RrmbecX3sXWNlrf0Kv7bDto4da,22,low,2022-09-09,13,Kraken,False,2025-03-14
3kwwXXuwBOwv6BiJPB4E42dMf7efcftZLt,23,low,2021-03-15,52,,False,2025-03-14
0xwc6tscrrxvtUORfnYtG3XrNGqP5BpXMj1vOAR5ib,18,low,2023-05-03,34,,False,2025-03-14
bc1IASeKAxG25SnWUnungFR8W6KBqnvedUnJs00RXj,49,medium,2021-01-29,24,,False,2025-03-14
0x4hAgDuVZ5oJDM16YwfJ4KsuUvsj23LVZRyRlC5vL,9,low,2023-03-14,2122,,False,2025-03-14
0xlvU8RQq5cH7zhn2CDEaEzYV72lAWfnnuD0aMRpPw,23,low,2021-05-19,52,,False,2025-03-14
0xbbr8xxIsU9xuSk1cRUBr1P3xUG9NTShAnMoKg4jx,35,medium,2024-03-25,53,,False,2025-03-14
3Zcxzf6UDWkpZITF2Yy65iqIaDkB2MFHjY,5,low,2022-03-02,110,,False,2025-03-14
ltc1bv4WENtECiNSPImrTSJDM3iTfRTI4mN5AGeqdvX,17,low,2024-04-09,172,,False,2025-03-14
0x2VI28n7pqTaTREWB5D9doOkMoGlfD46MvuX49n8r,21,low,2023-04-20,6,Gemini,False,2025-03-14
1cvBNXfvNsVtuDQQlp2j9UooRYm2UlhnlO,16,low,2023-12-17,12,Major Exchange,False,2025-03-14
1EFLr2SbIoEgt16V9whcSbY21TGqFIezFA,8,low,2022-05-03,11,Gemini,False,2025-03-14
ltc1E24I5ZUQO7UaMVfAFW2Xy1PRW1U20dgMndi14y7,12,low,2021-08-29,2,,False,2025-03-14
1l0XxG1ToVco61YJpzFKzxojLIHPhAyM41,22,low,2023-10-22,9,,False,2025-03-14
bc1xYexx9AhkpEQDsU6aP6mBZE7sU3HVQqbopZai5w,28,medium,2024-01-23,97,Coinbase Hot Wallet,False,2025-03-14
0xKfRFaz9a7OcZkRSef4M6Ik12K7P2QRhatNfMlGbq,42,medium,2022-09-12,77,,False,2025-03-14
ltc1v7AFVO54qXqSIJVblhsGU8gTZ7oSCl5wfUzgC2M,68,high,2021-07-27,34,,False,2025-03-14
0xew9tz83IYNcmUwM1W2AWirbpO1eiAv87IbAMVDbl,8,low,2023-09-29,203,,False,2025-03-14
1iYXPgeCzoXvGZI2HaUTGt1Pv1UH9yoUC2,43,medium,2022-11-25,36,,False,2025-03-14
bc1UBgT1dQzhSxtGPG09P7lWZ6gHff2OpJLWivOVLA,3,low,2024-02-11,18,,False,2025-03-14
13dXGTFyijCQCr9wgJGc2P8vkV6oJA3PUE,11,low,2022-04-22,57,,False,2025-03-14
3XDTapxPjibFklDNywwutdmLnI7CETRt9P,3,low,2023-06-06,18,,False,2025-03-14
0xwzUy1QNZHOZPrgyBJvT1TO5bHI9KlgGvOqzYWDIP,4,low,2021-12-15,208,,False,2025-03-14
0xqm9Z7gmG9cWrNQ0hfBSXMj3IvrWtoGbAR0q7ihr9,25,low,2023-01-26,27,,False,2025-03-14
3u1y32Iuse5TZ6dugSdtdztk36saUu0a4t,2,low,2021-03-20,10,,False,2025-03-14
1QCW3ERJc6Qps90PfSjJtt3DYoRjCqamYt,13,low,2024-08-16,63,,False,2025-03-14
bc13Dycg4wxc9xF2yEcaW5cxYMQn5vWgWQb0DAGsO8,17,low,2024-08-08,9,Major Exchange,False,2025-03-14
3mYjxvqtvDIJrBRlZJoF0uwBaeKqdXkMZy,6,low,2024-09-18,71,Kraken,False,2025-03-14
0xZydoprNHkyEahMF0xSWWbcWnaQt4IxvZ5uSOm7hf,15,low,2022-08-31,162,,False,2025-03-14
bc1kG4ZwugILIIxZKjJpjLwHQ3WdQhT6eZ8GWxIvdg,46,medium,2022-06-21,8,Coinbase Hot Wallet,False,2025-03-14
0xDLO5VHQ8niDUeMRwQIs0kbkzXM2SnmwiGdU9oa67,11,low,2024-03-19,7,,False,2025-03-14
bc1kNmLfg6UcrZFNi2zrJ6My1JEa1S8nADgmp9bL6e,11,low,2023-12-03,1,,False,2025-03-14
0xGnQWGgY0TPlORldIagwuL8RgcN9qhxVzWGnfZzPW,17,low,2024-01-19,189,,False,2025-03-14
0xsGaR4JAflIK14ujpTyWmAshPZC2GfzWqJS9GlrsI,8,low,2021-06-18,186,Coinbase Hot Wallet,False,2025-03-14
bc1IhVFdVxXWOZQmgYa5BWxuMM2Fzhl2QsStvQCmrH,19,low,2025-01-06,119,,False,2025-03-14
bc10DO5mlPitTBv9YFvDmZzb7fzGd7pFlEmGezmhlP,48,medium,2021-01-25,64,,False,2025-03-14
1ecTB8BYjmqaVYSpkSF6dN7Oplr8e2xFKu,9,low,2022-11-15,20,,False,2025-03-14
0xZGTj2tz7iEByZtrzkxFeO1RFsmytcCxp0ShmD7mn,3,low,2021-01-09,16,,False,2025-03-14
0xH6nmLVQfMwRLhgbFOkXpjzzd4Y4p79x9ahqI2LWz,13,low,2022-11-09,628,,False,2025-03-14
0xK6fTtvMwpmZ1msCuuzaRNRzvvpUuX8ZbAbFS5gOb,16,low,2024-10-18,32,Gemini,False,2025-03-14
0xGG1Qkbkvg7YpeZOac4n3N6UHV0anckqL7caUOcHN,4,low,2021-03-11,123,Major Exchange,False,2025-03-14
0xmRute3yFTUAPYkqx1pRMlqRWFgffU2rknIiNq3eY,2,low,2023-06-28,47,,False,2025-03-14
bc1TCKMJmgE1R2Ho3GhaYb0txqubOIMcrGmKrgIHb9,11,low,2024-10-25,73,,False,2025-03-14
0xeuadnxlenqHDK4Db2aoNZ9qQrtcgZO14cxQqCqab,15,low,2023-01-07,39,,False,2025-03-14
0x9arSIhthjEsqZJgZLmIBUqVrh7zGL4k1D4zHOF6L,94,severe,2021-07-23,101,,False,2025-03-14
1KM8qwJlp4flwxz0WbAoDsLEFiLInDHZ6e,42,medium,2023-06-22,68,,False,2025-03-14
0x3bJimTsUkUlqHpc3CRvuH4qF8IwaoeWKde7SfoIz,25,low,2022-06-26,78,Gemini,False,2025-03-14
0xNzW4loLWCZ7D7vYdxjiLfRlMk7F1YajaYaGtm5em,3,low,2021-10-17,1979,,False,2025-03-14
1ZpdMKNz1ghcf7VLWqgfGyY5CW3hEzRW2G,69,high,2022-11-21,10,,False,2025-03-14
0xmgqT49TOrTM8aGtEi71NdBEnroBiejNEU2gzUYKZ,7,low,2022-01-01,586,Binance.US,False,2025-03-14
bc1oTA1tFvubhrMvNOfx1Y9SS90G0GGwWsKPY3k3Z3,24,low,2022-04-07,9,,False,2025-03-14
ltc1KMPmXQcEezUjygTSTUk8ZEI6wxwiDD9WvlaGWqR,14,low,2022-01-30,12,,False,2025-03-14
LhxuZk3IZr6aG1GD5VLjjEAjEYqXaMzNEq,17,low,2024-12-12,44,,False,2025-03-14
3NMqofBOSBY5umAyCH7CTRSEFuIJprHZaS,35,medium,2023-05-04,52,Coinbase Hot Wallet,False,2025-03-14
LWxbmtPEa9c7nKFFGDERkLFqwZBoFFuihS,3,low,2021-02-12,35,Coinbase Hot Wallet,False,2025-03-14
Lez8z1CBPsBsxqXJAQXgj7SPtCok1kg0lv,19,low,2023-07-13,1,,False,2025-03-14
37eiTtzVxo79PH4x4QpcByj0N2L2zvDAvY,12,low,2022-01-27,452,,False,2025-03-14
bc1DwD9CGR4JNMQuT17tpWULrvwix4LcPjDCl0BbSa,12,low,2022-02-13,16,,False,2025-03-14
0xCCAS6vRueQ78n4YU42zfBofppasgvVMKm9bNoTAu,44,medium,2021-05-28,64,,False,2025-03-14
0xH4ubxTq4VhMG7kre5DnWuNBes8arKhV2EZjT2Wf7,14,low,2022-08-08,45,,False,2025-03-14
bc1N4OzIXBVoj0PZKEK6ckD7iETZoLj4EvRUAQPiv1,14,low,2022-01-27,26,,False,2025-03-14
3ZmqeNcM7kRY9X0OzyvZmRseQWVtivpLFY,17,low,2021-07-02,209,,False,2025-03-14
0xZPXFomgjwrdhU1UEfZiTgSmQoPbFYNgbYUzaaeuk,16,low,2022-02-11,95,Major Exchange,False,2025-03-14
ltc10wgshu8XHzqMNqyfXgZ9nQ4KdgOCxMDUrZpb5Q2,29,medium,2024-06-03,23,,False,2025-03-14
bc1oDwvrkrFBJpu9a3B00O5YEbhntBtLIUzN6pZRU4,3,low,2024-06-09,462,Kraken,False,2025-03-14
0xOnf89ql0MHfoZXjap3rwtsUjqqhdjme1OzizCwsJ,33,medium,2023-11-13,163,,False,2025-03-14
0xDUn69d4w5titksWkwCg52j7B4TLtIkqn38eQdukW,5,low,2024-10-24,20,,False,2025-03-14
3W9RmthOZHqie8BcJ2BJym00s5lrvjvIB1,38,medium,2024-07-05,102,Coinbase Hot Wallet,False,2025-03-14
0xQ0KUwHvoal2YuAvmfZM0MXaajVrSHrgrw5tghM0t,50,medium,2023-11-30,37,,False,2025-03-14
LyB67cyeyaWyV2KFd2PgxQxk0T830O7VyZ,48,medium,2022-08-31,304,Coinbase Hot Wallet,False,2025-03-14
0x7r5gfcfTdhIU9DlWdadIotNScZhGKnnT62cAz8Ez,7,low,2024-07-30,23,,False,2025-03-14
3bZ6PC3mSI4QLi2n6Y1jwQvuQw85qdjEYw,8,low,2023-08-31,38,,False,2025-03-14
bc1NAdiiwHJ4MwUr8actwmRb7M0McmFwQgVoXSs5QH,42,medium,2021-09-24,147,,False,2025-03-14
3PJGb9kUU5SS5Sj6tSzg9CgrBoZxcCSRJI,40,medium,2022-07-23,114,Kraken,False,2025-03-14
0xktxkKLXeYt4Z14pysWyYs4hJnKqlz8Xl7nMmO6dM,73,high,2023-03-15,56,,False,2025-03-14
0xVnywRAdb6uOZFNh3OmWlpNzXBvILzuQUju4qc2Ta,32,medium,2022-11-16,374,,False,2025-03-14
0x7XpNGTEihaleZLyci2pcJZ1YBNQit2TmoeG4Swnn,43,medium,2022-04-22,177,Coinbase Hot Wallet,False,2025-03-14
0xC8VF6CNuzKIkykgu9OSH4LTUh8tvP0YIoYgtQMeq,13,low,2021-09-07,10,,False,2025-03-14
1pOANRWC5KjEc81nyo14NsNldI1CuO1VB2,34,medium,2021-03-03,25,Major Exchange,False,2025-03-14
0xrxYMzAQbMSoH9NK4qwNBiectF0ZuEF7wfyoPBTA4,61,high,2021-08-02,107,Scam,False,2025-03-14
bc1y2gB8BY1VHBMt2xpxkoYBLJBh7DF7EKVcE4XcqF,2,low,2024-02-07,343,,False,2025-03-14
0xfR3TziaGAv2QfHYx4jg2Mx2m7hpEkfW5d8nGpXbv,6,low,2023-08-19,65,Coinbase Hot Wallet,False,2025-03-14
ltc1JESfZHlS1V3iaJ5PLmOiUhfVuYGNXVqwa1N0Mvk,15,low,2023-02-04,19,,False,2025-03-14
1NynR1D37rsW8FUlg2xccfntdFTYSo9Dmo,2,low,2021-02-14,171,,False,2025-03-14
1nP2NmrkugROh2qFzIlGUnZeoLMR071qFf,4,low,2023-03-30,32,Binance.US,False,2025-03-14
bc1GPsGLmUI1scjeEzCjH2DI0EraaysHQEC0zuXgle,17,low,2024-11-25,56,,False,2025-03-14
1IFU1GwpRWws6nq9cbFfrZSbHWicyReWCg,25,low,2024-09-06,36,,False,2025-03-14
ltc1YckrTXqEWIxakHe99Bb8W8t2WdxWvQIVEFtB15R,31,medium,2022-12-26,50,,False,2025-03-14
0xrjozBGtETFXQFbjQGvVm2ynVdg6bvpFMu0MrSV5v,63,high,2022-05-07,33,,False,2025-03-14
0xL0GdnZaQm6zA455wUzvTBuuZ51AnfzUbKRQCQuLG,9,low,2024-01-08,56,,False,2025-03-14
1vBmG0db9eftAKAKUWgwTnjWba8sBMaPCj,29,medium,2022-05-18,136,,False,2025-03-14
bc1pJVnX2HDt48sdU8DSocYHvTjwlxHMg51F4jGEnV,20,low,2023-07-28,19,,False,2025-03-14
100wYUCQjK1vCW970x0nxoPmOWoJifIGJo,13,low,2023-07-11,271,Coinbase Hot Wallet,False,2025-03-14
MaC11AynnMjvgPwNvJxjFn3Rt49OBbUNS6,29,medium,2023-07-20,6,,False,2025-03-14
1JdymeWA5q52ffRn1ZYWzM028vMijwlv52,22,low,2023-11-05,27,,False,2025-03-14
bc1vshPZd1cIjx25IdHuzrqc9goY3HOuqOyK6Mvr1W,2,low,2021-07-16,3,,False,2025-03-14
0x2RcZA9zvIUSuqh9KNP3aUQrvs1j6BgERtI8lARYJ,8,low,2021-09-18,25,Gemini,False,2025-03-14
0xAhEv6jnTZHI5CjGSUvZHqxmPl7dMRspU5JW8a0zB,8,low,2021-07-20,7,,False,2025-03-14
1hRdgldhsN0mNV96g2taSxlgM0nMVfEfZ6,25,low,2022-10-15,220,,False,2025-03-14
LbnqwnSPB7aZDXnEy72BpTqpONgkQTiT2x,26,medium,2023-12-06,54,,False,2025-03-14
0xhUrvcDPweM1cyTdWh0mNAlaqsTFPtj3XgIffzcLw,14,low,2022-04-15,183,,False,2025-03-14
0xuEbkSeWDpHKMmi9eisMhg9ejb3em7FeV8wO4T73U,3,low,2021-09-24,90,Gemini,False,2025-03-14
bc1Na6ITEve3GdSvyMu1aOEBF7uuQwUaRGHD4JNChm,1,low,2024-12-05,42,Major Exchange,False,2025-03-14
0xtIaIW1vDjVto87I7oBru2YY39mGmUVUiw9z06UJ1,4,low,2021-11-26,111,,False,2025-03-14
0xIoxfFWEjijOv8o6cjIP0zKff3jacSxJ2JYXXBQVR,75,high,2023-03-03,18,Unknown,False,2025-03-14
0xrGDNF7msw5U8Re5wq4SQidthEW1Q5nCtTVO0vjyp,15,low,2024-05-12,103,,False,2025-03-14
0xNWtURl61tR3Qz0R101u7tdNUvHZONJikGdeLwwsN,13,low,2024-08-26,47,,False,2025-03-14
L0ud86t7mKp79iWosDkr5EhpfvuQpxoB3r,4,low,2022-02-11,44,,False,2025-03-14
0x9wTuNoyBahjrkP6T1WJvrw2GxDTXMINAOMLQYznA,7,low,2022-01-28,124,,False,2025-03-14
0xnwN2TqC4Sqk1owxkfUYxe5VF7LGIS9InY2EMYYoQ,23,low,2024-11-17,22,,False,2025-03-14
1YztQ8LnBeU3J7eeYJiEZfCJVcaNK4OeFD,22,low,2022-03-09,1728,,False,2025-03-14
0xaX1kO6DxDEcNN8sy98tBNe7pjuIfakE8ugFaDvyo,71,high,2022-11-03,1,,False,2025-03-14
0xPutr912NSnCIF9BulYxZosPob5hrHWDePeEqGFCl,3,low,2021-03-10,59,,False,2025-03-14
ltc1qBikFKtQho51uQ1o4d6flnVl0OIUkn8kYS314tg,17,low,2021-06-12,55,,False,2025-03-14
0xYCKUp3OUI2rJUj81l3JksmyRmDXmSEjgCRLy9jVm,25,low,2023-09-09,15,,False,2025-03-14
ltc1aCSwBaVvbn5w9IFLtHdzdAIqiVlFm9HofZJXfwP,13,low,2024-12-31,5,,False,2025-03-14
MDC8bGQE8FrPSGVPz89MZbnJdXTQRBMqVm,17,low,2023-12-16,25,,False,2025-03-14
0xftkFOQf5LRmUKhuagIsDgnXbnncrkLnEVQYJrGxo,66,high,2023-06-03,10,,False,2025-03-14
0x8oZK8LoCaTitP1wHax0t0iZhCu2nyKgLIc0PZtPo,5,low,2023-03-05,33,Kraken,False,2025-03-14
bc1LpzuBCfDz4dc6LRnTnm0QnxZlavScdCbo49QAo0,4,low,2024-04-06,81,,False,2025-03-14
3m3kF6H4zD0kA6FZMDbEwfnd5ruTtt3KO7,3,low,2023-03-24,87,,False,2025-03-14
0xGpX4wVJezjspETTx3R7surWRsLyxnue4bnwZqHQq,8,low,2022-01-04,49,,False,2025-03-14
0xFM487a7jwONdxlelcJr5SgJDUdejvsuGpULO92yp,23,low,2021-02-10,29,,False,2025-03-14
0xZzv9XqTRsIgCRRStCN4qJP4cXhFjGupMPyfE2t0I,46,medium,2022-12-20,5,Kraken,False,2025-03-14
3MXhRTyyFF9tTV2wM1jGRVknGmYX9PcBy4,1,low,2022-11-12,80,Binance.US,False,2025-03-14
3ffCviae3a1u67I5Dn4b9PXTALcv6e1i5k,6,low,2022-06-17,35,,False,2025-03-14
3m5wBSs0kTvXqyK1ct3xFnEdWKSz7dOfjp,30,medium,2022-03-22,4,,False,2025-03-14
ltc1s0TIfa22NgLZcSTJYnmfTiXejhdFuewQh8bUMVe,24,low,2021-07-23,85,,False,2025-03-14
0xgQIXkt7ZWphJvxNlG6Dwal4rGiAc1TLGljz8auQs,23,low,2021-03-15,80,,False,2025-03-14
37Va3BRSpa4pzVGezDlJ65wg3x0Unr8m9o,27,medium,2024-01-29,64,,False,2025-03-14
3FQtMKXQCtUSjQtZk45JwYyEpF6LDpTaWo,23,low,2021-06-09,730,,False,2025-03-14
0xWn18epUt1VRg41lGamUNle40NNljSIvKedOZ8S89,16,low,2024-04-13,247,Major Exchange,False,2025-03-14
0xxc5TcyREeqhdSHClIkdj0FNoWjhOo992DupSHNZm,17,low,2023-10-10,84,Kraken,False,2025-03-14
LGxjeaniblxFSYfxiYVtZXSQmHa2zLG03C,19,low,2021-11-03,60,,False,2025-03-14
0xKpF9dGLhxHcPwdhbmYQPee4X4UpZVSvEmiRV1jco,6,low,2021-08-23,37,,False,2025-03-14
bc1wB52IqqO2jeXcCZxqgtyKCxR5OuYQDzcD0L9g34,12,low,2023-03-06,9,,False,2025-03-14
18WzOYlZmYZkFyJkFEq3pF0bkRFX0fiAgD,11,low,2024-07-12,802,,False,2025-03-14
bc1ljhfm3TojTxD1WT7KjHNysGRwFgVqFGMZ7kvfQv,7,low,2021-10-30,21,,False,2025-03-14
1YGDmr7nCsDAd1fF8ZQkuOKWMot7atDnxz,16,low,2021-04-05,267,,False,2025-03-14
0xgWDiQI9ewu2n4YIHlobOs2YUxXsmSM0TUzpDUIGN,28,medium,2021-02-15,751,,False,2025-03-14
M1JQJIPyCLBN2WKmmBmLkXEG7s5Ql9xORe,18,low,2022-07-01,28,,False,2025-03-14
